,MotID,LidID,EinstID,Timastimpill
594,65,363,1452,2004-10-20 22:22:50.607
595,65,482,1024,2004-10-18 10:23:46.013
596,65,495,630,2004-10-22 11:25:40.170
597,65,588,584,2004-10-22 13:47:35.030
598,65,673,270,2004-10-18 21:16:14.890
599,65,1206,584,2004-10-14 15:56:38.623
600,65,1255,1005,2004-10-21 00:04:15.937
601,65,1441,612,2004-10-20 10:28:14.483
602,65,1442,1023,2004-10-18 10:22:27.280
603,65,1579,711,2004-10-20 22:45:49.340
604,65,1580,1556,2004-10-06 21:45:12.543
605,66,79,130,2004-11-18 08:56:23.400
606,66,79,729,2004-11-18 08:56:48.777
607,66,79,1633,2004-11-18 08:55:53.277
608,66,93,729,2004-11-19 09:19:58.823
609,66,152,384,2004-11-17 11:06:05.323
610,66,463,1636,2004-11-17 14:13:37.180
611,66,1014,453,2004-11-07 19:16:28.673
612,66,1015,952,2004-11-15 23:06:39.327
613,66,1034,630,2004-11-03 11:33:36.143
614,66,1089,1635,2004-11-17 14:12:59.057
615,66,1443,630,2004-11-13 23:35:49.140
616,66,1457,678,2004-11-17 12:07:43.853
617,66,1500,1432,2004-11-15 13:40:30.673
618,67,27,453,2004-11-03 21:04:35.220
619,67,140,1106,2004-11-02 13:46:01.807
620,67,1034,630,2004-11-03 10:30:26.220
621,67,1206,584,2004-11-03 08:35:46.910
622,67,1211,584,2004-11-03 08:41:59.957
623,67,1460,505,2004-11-01 16:40:00.420
624,68,18,607,2005-03-30 11:34:24.420
625,68,19,359,2005-04-05 12:05:04.750
626,68,22,342,2005-04-19 10:46:46.670
627,68,34,1864,2005-04-16 21:49:43.137
628,68,37,563,2005-04-04 09:15:51.420
629,68,38,564,2005-04-04 09:10:08.310
630,68,52,612,2005-04-04 11:50:59.513
631,68,54,612,2005-04-04 11:57:35.937
632,68,55,1683,2005-04-04 08:35:42.717
633,68,70,54,2005-04-04 11:26:40.390
634,68,79,1633,2005-04-04 21:22:04.700
635,68,88,54,2005-04-04 11:37:22.280
636,68,90,716,2005-03-23 09:36:09.400
637,68,93,1633,2005-04-04 21:34:09.577
638,68,112,876,2005-03-23 09:38:26.090
639,68,125,630,2005-03-26 19:26:33.873
640,68,126,630,2005-04-18 12:46:31.390
641,68,129,936,2005-04-20 23:42:37.047
642,68,131,584,2005-03-08 15:13:44.417
643,68,132,1848,2005-04-12 22:36:50.890
644,68,140,1106,2005-03-11 13:49:33.590
645,68,148,712,2005-04-03 21:10:00.920
646,68,156,1024,2005-03-08 21:10:38.400
647,68,170,1788,2005-04-03 22:49:50.107
648,68,171,689,2005-04-03 23:04:04.373
649,68,351,1680,2005-04-03 22:05:57.247
650,68,356,487,2005-04-09 13:58:31.357
651,68,361,825,2005-03-31 23:13:53.547
652,68,363,1452,2005-03-20 23:04:57.590
653,68,459,80,2005-04-04 21:59:39.390
654,68,463,1636,2005-04-06 12:37:26.593
655,68,482,1023,2005-03-17 10:41:19.933
656,68,498,1582,2005-04-18 14:26:20.513
657,68,499,1582,2005-04-08 10:35:50.857
658,68,505,290,2005-03-11 13:45:03.387
659,68,510,997,2005-03-08 17:48:54.447
660,68,583,713,2005-03-23 09:30:15.887
661,68,658,678,2005-03-07 23:42:10.793
662,68,763,1330,2005-04-05 20:54:08.547
663,68,855,270,2005-04-09 09:07:36.983
664,68,856,127,2005-04-05 13:20:14.153
665,68,1014,453,2005-03-27 23:38:38.187
666,68,1015,453,2005-03-27 23:43:52.030
667,68,1073,843,2005-04-05 15:37:44.387
668,68,1087,384,2005-04-06 08:32:43.903
669,68,1089,1635,2005-04-06 12:40:22.403
670,68,1203,1603,2005-04-18 16:08:21.640
671,68,1272,909,2005-04-04 20:56:46.327
672,68,1395,196,2005-04-19 14:13:25.780
673,68,1444,54,2005-04-04 11:39:26.403
674,68,1581,817,2005-04-03 21:13:34.047
675,68,1688,384,2005-04-06 08:33:38.170
676,68,1689,564,2005-04-04 09:19:02.497
677,68,1837,497,2005-04-04 08:37:17.107
678,68,1838,497,2005-04-04 08:50:01.387
679,68,1839,497,2005-04-04 08:27:07.810
680,68,1843,843,2005-04-05 15:40:23.297
681,68,1954,1023,2005-04-05 12:31:50.123
682,68,1955,1688,2005-04-03 21:54:24.653
683,68,2070,376,2005-04-01 19:57:58.810
684,68,2132,1724,2005-03-14 14:07:02.417
685,68,2133,1737,2005-03-16 11:52:30.417
686,68,2184,1743,2005-03-17 08:03:27.747
687,68,2185,1756,2005-03-17 14:47:35.527
688,68,2221,1556,2005-04-19 21:38:53.933
689,68,2227,1854,2005-04-13 08:34:26.060
690,68,2239,1836,2005-04-12 11:15:10.560
691,68,2241,487,2005-04-09 13:54:46.810
692,68,2242,1864,2005-04-16 21:55:17.137
693,68,2243,1363,2005-04-05 18:19:48.607
694,69,39,1632,2005-01-27 08:07:47.683
695,69,89,713,2005-01-26 21:57:05.277
696,69,1019,453,2005-01-21 08:41:03.947
697,69,1034,630,2005-01-25 16:39:54.980
698,69,1049,1106,2005-01-26 14:07:21.103
699,69,1086,1285,2005-01-25 21:46:15.340
700,69,1175,1297,2005-01-20 14:32:17.213
701,69,1205,1676,2005-01-28 09:41:38.277
702,69,1255,1005,2005-01-26 23:04:37.540
703,70,27,453,2005-03-02 00:49:35.760
704,70,52,612,2005-03-02 11:32:42.930
705,70,70,54,2005-03-01 13:39:39.807
706,70,84,1049,2005-02-25 15:35:46.290
707,70,88,54,2005-03-01 13:41:27.027
708,70,89,876,2005-02-26 09:40:32.120
709,70,90,716,2005-02-26 09:41:40.180
710,70,125,630,2005-02-24 16:36:27.493
711,70,126,630,2005-02-24 16:37:07.853
712,70,151,384,2005-03-02 09:24:07.417
713,70,156,1024,2005-02-28 08:46:44.823
714,70,363,1452,2005-02-25 10:56:09.760
715,70,482,1024,2005-02-28 08:50:27.243
716,70,498,1712,2005-03-02 09:18:15.590
717,70,499,1644,2005-03-02 09:29:00.887
718,70,504,712,2005-02-26 09:37:59.260
719,70,587,713,2005-02-26 09:42:44.730
720,70,1206,584,2005-02-23 08:09:23.150
721,70,1211,584,2005-02-23 08:10:32.150
722,70,1255,1005,2005-02-24 19:43:59.197
723,70,1579,149,2005-03-01 20:22:44.527
724,70,1580,1556,2005-03-02 16:29:04.650
725,70,1675,1683,2005-02-23 15:46:22.450
726,70,2070,376,2005-02-23 08:09:21.713
727,70,2085,1437,2005-02-23 18:38:01.667
728,70,2086,1591,2005-02-24 15:27:24.667
729,70,2088,1711,2005-03-01 21:58:31.573
730,71,19,359,2005-01-06 11:29:35.103
731,71,79,130,2005-01-06 11:21:28.947
732,71,79,729,2005-01-06 11:21:28.947
733,71,79,1633,2005-01-06 11:21:28.947
734,71,93,130,2005-01-06 11:25:18.870
735,71,93,729,2005-01-06 11:24:44.480
736,71,93,1633,2005-01-06 11:25:34.980
737,71,1087,384,2005-01-04 20:29:22.120
738,71,1457,678,2005-01-06 12:54:48.480
739,72,27,453,2005-01-02 16:50:11.307
740,72,54,612,2005-01-04 15:11:46.637
741,72,70,54,2005-01-05 20:31:09.277
742,72,90,716,2005-01-04 21:28:09.853
743,72,110,1644,2004-12-10 21:55:19.043
744,72,125,630,2005-01-03 10:02:35.183
745,72,126,630,2005-01-03 10:03:31.917
746,72,148,713,2005-01-04 21:32:27.040
747,72,156,1023,2005-01-01 12:11:54.933
748,72,482,1024,2005-01-01 12:13:57.777
749,72,583,713,2005-01-04 21:25:37.057
750,72,587,713,2005-01-04 21:30:09.840
751,72,1015,453,2005-01-04 22:28:20.650
752,72,1024,290,2005-01-04 09:12:24.370
753,72,1049,1106,2005-01-04 09:09:46.900
754,72,1175,1297,2004-12-29 09:52:22.603
755,72,1206,584,2005-01-05 08:15:31.730
756,72,1211,584,2005-01-05 08:15:50.197
757,72,1255,1005,2005-01-02 21:26:03.370
758,72,1815,376,2005-01-03 13:36:38.510
759,72,1954,1024,2005-01-06 15:03:15.057
760,73,115,1680,2005-02-16 22:47:02.730
761,73,1047,1556,2005-02-07 13:51:21.603
762,73,1206,584,2005-02-16 23:13:19.680
763,73,1211,584,2005-02-17 08:21:39.930
764,73,1616,1680,2005-02-16 21:40:31.323
765,73,2069,1556,2005-02-07 13:50:07.620
766,73,2072,708,2005-02-16 22:47:30.700
767,75,89,876,2005-03-15 18:32:49.027
768,75,90,716,2005-03-14 09:56:29.243
769,75,125,630,2005-03-11 10:59:50.557
770,75,126,630,2005-03-11 11:00:51.400
771,75,148,713,2005-03-15 18:31:59.680
772,75,363,1452,2005-03-16 14:14:49.840
773,75,587,713,2005-03-16 19:42:57.840
774,75,1020,453,2005-03-16 01:55:14.840
775,75,1206,584,2005-03-15 14:03:28.433
776,75,1255,997,2005-03-12 16:58:31.573
777,75,1579,149,2005-03-16 21:18:33.853
778,75,1581,817,2005-03-16 19:45:55.900
779,75,2059,1632,2005-03-16 19:38:19.370
780,75,2070,376,2005-03-16 17:23:35.980
781,75,2086,1591,2005-03-16 13:24:59.463
782,75,2088,1711,2005-03-15 15:04:54.540
783,75,2130,1297,2005-03-11 15:24:14.760
784,75,2131,1297,2005-03-11 15:25:45.230
785,76,102,772,2005-03-16 10:14:21.277
786,77,79,130,2005-03-29 21:19:58.047
787,77,79,729,2005-03-29 21:19:58.047
788,77,79,1633,2005-03-29 21:19:58.047
789,77,93,130,2005-03-29 21:26:01.717
790,77,93,729,2005-03-29 21:25:41.593
791,77,93,1633,2005-03-29 21:26:11.780
792,77,1469,80,2005-03-29 13:24:28.717
793,78,88,54,2005-03-31 22:38:26.500
794,78,89,876,2005-03-30 23:20:01.640
795,78,90,716,2005-03-30 23:21:09.717
796,78,140,1106,2005-03-17 09:37:46.807
797,78,363,1452,2005-03-23 10:40:48.680
798,78,482,1024,2005-03-23 08:26:23.387
799,78,504,712,2005-03-30 23:18:39.547
800,78,505,290,2005-03-17 09:38:35.980
801,78,1019,453,2005-03-30 18:50:23.403
802,78,1034,630,2005-03-30 09:34:50.310
803,78,1255,997,2005-03-29 23:57:30.357
804,78,1616,1680,2005-03-30 20:06:55.297
805,78,2070,376,2005-03-17 13:51:17.340
806,79,2362,270,2005-09-06 13:16:04.327
807,79,2363,270,2005-09-06 13:20:11.450
808,80,2344,1677,2005-06-22 12:32:15.107
809,80,2358,16,2005-06-29 10:09:58.983
810,81,54,612,2006-02-08 12:09:01.403
811,81,90,713,2006-02-07 12:31:34.000
812,81,108,394,2006-02-07 14:49:19.750
813,81,156,1024,2006-01-29 18:59:18.043
814,81,482,596,2006-02-06 10:04:53.187
815,81,1203,1965,2006-02-07 14:47:49.250
816,81,1206,584,2006-02-07 08:38:37.793
817,81,1579,708,2006-02-07 15:29:56.293
818,81,1675,1683,2006-02-03 12:51:52.293
819,81,1840,270,2006-02-07 10:17:41.857
820,81,2069,1556,2006-02-06 22:28:10.467
821,81,2457,1983,2006-02-10 23:00:13.030
822,81,2504,376,2006-02-02 15:35:42.560
823,82,93,1633,2005-11-23 18:20:01.950
824,83,52,612,2005-10-19 10:32:50.183
825,83,70,1932,2005-09-26 10:20:25.827
826,83,88,1932,2005-09-26 10:22:06.890
827,83,89,876,2005-10-18 11:33:20.030
828,83,90,716,2005-10-18 11:35:53.200
829,83,125,1854,2005-10-18 01:25:43.623
830,83,156,1024,2005-10-13 22:51:17.700
831,83,354,398,2005-10-21 14:18:35.797
832,83,1019,453,2005-10-19 00:34:50.483
833,83,1022,1220,2005-09-29 19:11:57.670
834,83,1034,1854,2005-10-18 01:23:42.593
835,83,1206,584,2005-10-13 14:24:44.903
836,83,1438,1559,2005-10-19 14:57:33.263
837,83,1442,596,2005-10-13 22:53:13.327
838,83,1444,1932,2005-10-18 11:28:42.933
839,83,1815,376,2005-10-14 17:32:21.343
840,83,1816,376,2005-10-14 17:35:45.420
841,83,1830,630,2005-10-18 01:27:12.623
842,83,2072,1944,2005-10-18 18:21:52.890
843,84,27,453,2005-09-24 15:37:48.730
844,84,1011,76,2005-09-28 11:27:34.920
845,84,1012,270,2005-09-26 14:52:47.450
846,84,1019,76,2005-09-27 16:42:18.030
847,84,1022,1220,2005-09-26 11:16:42.827
848,84,1023,612,2005-09-29 10:35:55.780
849,84,1033,54,2005-09-29 22:25:30.793
850,84,1034,1854,2005-10-01 19:19:30.983
851,84,1438,1559,2005-09-29 10:39:41.560
852,84,1442,1024,2005-09-26 21:39:03.547
853,84,1444,1932,2005-09-29 22:33:49.373
854,84,1830,630,2005-09-30 13:21:17.357
855,85,22,1236,2005-11-01 22:40:02.357
856,85,26,1944,2005-11-08 11:03:17.750
857,85,108,394,2005-11-02 21:36:07.123
858,85,360,825,2005-11-09 22:35:29.077
859,85,1206,584,2005-11-08 09:40:20.653
860,85,1444,1932,2005-11-02 14:28:53.750
861,85,1579,708,2005-11-08 11:00:51.217
862,85,2069,1556,2005-11-01 13:56:41.513
863,85,2130,1297,2005-10-26 09:14:21.607
864,85,2414,584,2005-11-08 14:30:28.937
865,86,52,612,2006-01-06 14:53:52.403
866,86,54,612,2006-01-06 14:57:17.810
867,86,90,713,2006-01-09 21:54:04.890
868,86,108,394,2006-01-09 22:36:25.687
869,86,125,1854,2006-01-09 12:51:12.840
870,86,126,630,2006-01-09 12:54:15.293
871,86,138,1589,2006-01-10 09:21:54.903
872,86,140,1589,2006-01-10 09:24:57.420
873,86,148,817,2006-01-10 16:54:32.060
874,86,156,1024,2006-01-09 22:05:10.500
875,86,354,398,2006-01-10 13:13:18.700
876,86,363,1452,2006-01-09 22:05:55.060
877,86,482,1024,2006-01-09 22:07:50.750
878,86,583,713,2006-01-09 21:48:16.420
879,86,1045,224,2006-01-10 15:07:18.920
880,86,1203,1965,2006-01-09 22:46:54.310
881,86,1206,584,2006-01-09 22:22:29.733
882,86,1255,1005,2006-01-09 16:36:17.890
883,86,1444,1932,2006-01-10 11:28:40.967
884,86,1582,1024,2006-01-09 22:09:54.030
885,86,2070,376,2006-01-05 12:43:58.030
886,86,2455,1940,2006-01-08 14:04:58.530
887,86,2456,1437,2006-01-09 20:31:19.670
888,87,363,1452,2005-11-16 15:37:11.983
889,87,1049,1589,2006-01-24 01:04:21.950
890,87,1444,1932,2006-01-25 22:36:24.483
891,87,1840,270,2006-01-25 18:18:56.170
892,87,2072,708,2006-01-24 21:46:25.420
893,88,27,453,2006-03-03 21:08:51.500
894,88,88,1932,2006-03-07 10:16:15.107
895,88,89,876,2006-02-24 23:41:07.607
896,88,90,713,2006-03-08 09:34:46.920
897,88,108,394,2006-03-06 22:34:07.513
898,88,126,1854,2006-03-08 10:51:47.840
899,88,148,876,2006-03-07 09:19:25.950
900,88,156,1024,2006-03-01 17:04:56.857
901,88,351,1383,2006-03-07 22:34:30.043
902,88,363,1452,2006-03-06 22:01:16.530
903,88,482,1024,2006-03-01 17:06:41.607
904,88,1034,1854,2006-03-06 13:25:59.060
905,88,1047,1556,2006-03-06 21:05:06.920
906,88,1203,1965,2006-03-06 21:55:55.263
907,88,1206,584,2006-03-03 13:32:50.200
908,88,1254,1965,2006-03-06 22:02:19.373
909,88,1255,1005,2006-02-28 13:36:13.310
910,88,1444,1932,2006-03-07 10:14:35.543
911,88,1582,596,2006-03-01 17:07:47.983
912,88,1675,1683,2006-03-02 15:13:14.373
913,88,1830,630,2006-03-06 13:24:16.920
914,88,2457,1983,2006-03-08 23:12:33.107
915,88,2504,376,2006-02-27 12:57:24.373
916,89,79,1633,2006-01-05 09:49:13.810
917,89,93,1633,2006-01-05 09:56:50.640
918,89,1087,929,2005-12-27 18:37:50.577
919,89,1448,445,2005-12-29 22:08:10.513
920,89,1688,929,2005-12-27 18:41:13.937
921,91,19,359,2006-04-03 22:02:45.420
922,91,22,1236,2006-04-03 22:14:08.590
923,91,37,247,2006-03-20 21:20:11.873
924,91,37,564,2006-03-20 21:19:22.170
925,91,39,2023,2006-03-30 14:57:08.950
926,91,52,612,2006-04-02 12:50:36.890
927,91,54,612,2006-04-02 12:53:36.263
928,91,55,1683,2006-04-07 08:54:36.937
929,91,70,1932,2006-04-02 00:12:50.793
930,91,79,1633,2006-04-03 13:13:42.717
931,91,88,1932,2006-04-02 00:19:55.153
932,91,89,712,2006-04-03 23:09:39.733
933,91,90,1981,2006-04-03 23:14:38.873
934,91,91,204,2006-04-03 15:12:33.013
935,91,93,1633,2006-04-03 17:28:33.030
936,91,94,204,2006-04-03 15:01:09.123
937,91,108,394,2006-02-17 23:34:30.450
938,91,112,712,2006-04-03 23:13:44.467
939,91,121,270,2006-04-03 22:56:56.890
940,91,125,1854,2006-03-31 21:49:33.170
941,91,126,1854,2006-03-31 21:50:06.937
942,91,129,936,2006-04-04 16:22:09.653
943,91,131,584,2006-03-30 08:58:13.483
944,91,132,1848,2006-04-04 23:15:48.327
945,91,140,1589,2006-02-27 11:42:14.780
946,91,142,612,2006-04-18 22:38:29.390
947,91,148,713,2006-04-01 21:32:37.607
948,91,154,158,2006-04-19 18:11:05.623
949,91,155,158,2006-04-19 18:06:15.607
950,91,156,1023,2006-04-03 13:56:00.107
951,91,170,1189,2006-03-28 10:34:48.873
952,91,171,689,2006-03-05 13:45:42.293
953,91,171,1988,2006-03-05 13:59:15.250
954,91,360,825,2006-04-03 22:37:20.107
955,91,361,825,2006-04-03 22:52:25.420
956,91,363,1452,2006-03-26 16:01:46.937
957,91,482,1023,2006-04-03 13:51:21.090
958,91,505,1589,2006-02-27 11:35:27.890
959,91,510,997,2006-03-08 22:53:10.857
960,91,515,1383,2006-04-03 17:55:39.513
961,91,658,678,2006-04-03 18:05:18.857
962,91,764,1932,2006-04-02 01:45:46.607
963,91,766,1196,2006-02-23 14:01:14.560
964,91,768,1556,2006-04-27 13:56:00.200
965,91,1010,1504,2006-04-16 09:51:42.763
966,91,1014,453,2006-03-23 23:51:24.687
967,91,1015,453,2006-03-24 00:01:55.340
968,91,1043,62,2006-04-03 23:26:35.810
969,91,1047,1556,2006-03-16 22:16:28.090
970,91,1087,929,2006-04-03 11:33:30.310
971,91,1089,1575,2006-04-03 00:40:32.390
972,91,1203,1337,2006-03-29 13:25:31.263
973,91,1272,2101,2006-04-26 21:46:18.857
974,91,1395,270,2006-03-13 17:30:28.280
975,91,1579,708,2006-04-03 20:37:05.750
976,91,1582,596,2006-04-03 13:57:36.937
977,91,1615,1192,2006-03-29 14:12:38.670
978,91,1688,929,2006-04-03 11:51:59.890
979,91,1693,1467,2006-04-21 19:59:57.890
980,91,1694,947,2006-04-15 17:46:05.590
981,91,1694,1052,2006-04-17 20:03:10.153
982,91,1830,630,2006-04-03 18:10:29.263
983,91,1837,445,2006-03-30 11:42:04.170
984,91,1838,445,2006-03-30 11:46:24.780
985,91,1839,445,2006-03-30 11:50:10.763
986,91,1843,1504,2006-04-16 09:47:48.390
987,91,1953,291,2006-03-31 11:17:47.043
988,91,1953,559,2006-03-31 11:16:47.780
989,91,1954,1023,2006-02-17 00:23:30.937
990,91,1954,1153,2006-02-17 00:24:21.607
991,91,2058,2000,2006-03-17 13:11:43.810
992,91,2072,708,2006-04-03 20:39:04.543
993,91,2089,1399,2006-04-03 11:19:23.500
994,91,2241,487,2006-04-26 16:33:39.780
995,91,2245,1399,2006-04-03 11:05:40.090
996,91,2579,2012,2006-03-30 13:48:22.403
997,91,2690,584,2006-03-30 14:00:37.903
998,91,2691,376,2006-04-02 17:25:03.687
999,91,2692,376,2006-04-02 17:32:18.950
1000,91,2693,1688,2006-04-03 14:28:50.280
1001,91,2697,1383,2006-04-03 18:08:52.623
1002,91,2792,2059,2006-04-21 14:14:47.170
1003,93,27,453,2006-03-19 15:05:50.467
1004,93,52,612,2006-03-22 09:01:49.077
1005,93,89,876,2006-03-21 22:32:55.640
1006,93,90,713,2006-03-21 22:35:27.060
1007,93,360,825,2006-03-22 16:53:34.780
1008,93,363,1452,2006-03-21 16:52:25.090
1009,93,482,1024,2006-03-21 14:47:01.060
1010,93,1034,1854,2006-03-06 13:28:56.840
1011,93,1255,1005,2006-03-22 13:09:14.890
1012,93,1582,596,2006-03-21 14:48:17.107
1013,93,1813,1437,2006-03-20 01:44:51.170
1014,93,1830,630,2006-03-20 11:13:40.327
1015,93,2087,825,2006-03-22 16:50:05.623
1016,93,2130,1297,2006-03-22 15:13:58.827
1017,93,2455,1940,2006-03-22 16:00:33.950
1018,95,70,1932,2006-04-05 10:15:48.327
1019,95,110,1399,2006-04-05 11:44:47.403
1020,95,156,1024,2006-03-31 11:55:18.793
1021,95,363,1452,2006-04-05 22:22:53.967
1022,95,499,1399,2006-03-26 13:38:39.670
1023,95,1034,1854,2006-04-03 18:05:30.107
1024,95,1203,1965,2006-04-03 22:30:06.500
1025,95,1582,596,2006-04-05 16:33:05.310
1026,95,1616,1383,2006-04-05 21:31:00.263
1027,95,2071,2000,2006-04-03 23:23:13.857
1028,95,2504,376,2006-03-24 21:34:26.560
1029,97,79,2120,2006-11-09 10:28:18.390
1030,97,93,2121,2006-11-09 10:32:07.967
1031,97,170,1185,2006-11-08 13:02:30.467
1032,97,171,1185,2006-11-08 13:12:50.920
1033,97,1457,678,2006-11-15 21:49:51.577
1034,97,1500,1432,2006-11-14 19:35:00.547
1035,97,2864,1575,2006-11-14 20:23:09.340
1036,97,2865,1575,2006-11-14 20:25:31.403
1037,98,70,1023,2006-10-06 10:48:47.793
1038,98,88,1023,2006-10-15 23:59:34.717
1039,98,108,394,2006-10-18 22:43:41.420
1040,98,125,1854,2006-10-16 09:56:25.217
1041,98,126,1854,2006-10-16 09:57:37.937
1042,98,359,1023,2006-10-16 00:01:35.327
1043,98,363,1452,2006-10-18 22:14:53.607
1044,98,498,1399,2006-10-19 18:28:46.170
1045,98,583,343,2006-10-18 23:06:31.890
1046,98,1014,453,2006-10-19 19:56:03.623
1047,98,1015,453,2006-10-19 20:00:07.500
1048,98,1022,2101,2006-10-18 11:51:54.590
1049,98,1047,1556,2006-10-12 09:14:55.373
1050,98,1203,1337,2006-10-16 22:01:09.950
1051,98,1206,1619,2006-10-11 15:39:53.000
1052,98,1211,1619,2006-10-16 13:48:26.547
1053,98,1255,1005,2006-10-13 00:28:13.483
1054,98,1830,630,2006-10-16 09:41:28.623
1055,98,1955,1688,2006-10-19 18:01:48.937
1056,98,2130,1297,2006-10-18 23:43:39.327
1057,98,2691,376,2006-10-13 18:43:20.123
1058,98,2692,376,2006-10-13 18:44:51.360
1059,98,2841,584,2006-10-11 22:58:53.030
1060,98,2842,584,2006-10-19 13:35:58.733
1061,100,89,343,2006-11-01 22:49:13.390
1062,100,90,343,2006-11-01 22:52:37.920
1063,100,156,629,2006-11-01 11:38:42.983
1064,100,360,825,2006-11-02 18:07:32.153
1065,100,1034,1854,2006-10-27 12:50:39.497
1066,100,1203,1337,2006-11-01 22:35:06.797
1067,100,1206,1619,2006-11-01 10:33:16.140
1068,100,1211,1619,2006-11-01 10:34:32.013
1069,100,1579,1236,2006-10-26 09:13:35.607
1070,100,2072,1236,2006-10-24 21:46:20.873
1071,100,2504,376,2006-10-29 23:25:04.077
1072,100,2778,394,2006-11-01 22:44:20.483
1073,100,2840,584,2006-10-27 12:11:40.780
1074,100,2841,584,2006-10-27 12:13:28.763
1075,101,108,394,2007-02-01 15:34:52.577
1076,101,360,825,2007-02-03 17:20:29.030
1077,101,1034,1854,2007-02-14 10:15:05.280
1078,101,1043,62,2007-02-01 09:25:05.810
1079,101,1047,1556,2007-02-01 11:47:28.250
1080,101,1203,1337,2007-02-01 09:22:57.670
1081,101,1206,1619,2007-02-14 15:16:23.360
1082,101,1211,1619,2007-02-14 15:18:39.403
1083,101,1443,1854,2007-02-14 20:17:50.043
1084,101,2069,1556,2007-02-01 11:43:30.373
1085,101,2691,376,2007-02-08 12:56:36.640
1086,101,2692,376,2007-02-08 12:58:25.467
1087,101,2840,584,2007-02-15 16:19:36.437
1088,102,52,612,2007-01-10 16:01:28.653
1089,102,54,612,2007-01-10 16:03:06.280
1090,102,70,1023,2007-01-10 13:48:16.297
1091,102,89,343,2007-01-10 23:02:33.983
1092,102,90,343,2007-01-10 23:06:01.747
1093,102,125,1854,2007-01-10 13:46:26.357
1094,102,126,1854,2007-01-10 13:56:55.640
1095,102,132,1848,2007-01-05 11:01:51.983
1096,102,1014,453,2007-01-10 00:22:43.793
1097,102,1024,1589,2007-01-05 09:09:27.793
1098,102,1049,1589,2007-01-05 09:11:51.060
1099,102,1175,1297,2007-01-09 08:39:32.140
1100,102,1255,1005,2007-01-05 18:53:57.233
1101,102,1444,1024,2007-01-10 13:43:49.123
1102,102,1954,1024,2007-01-03 01:18:45.687
1103,102,1955,1688,2007-01-10 23:34:23.670
1104,102,2413,270,2007-01-08 13:06:10.670
1105,102,2457,2138,2007-01-07 01:55:57.310
1106,102,2505,1621,2007-01-09 14:26:27.123
1107,102,2691,376,2007-01-09 10:09:54.403
1108,102,2692,376,2007-01-09 10:11:12.340
1109,102,2792,2059,2007-01-05 09:38:43.293
1110,102,2873,1800,2007-01-03 15:04:17.247
1111,102,2898,270,2007-01-08 13:09:08.093
1112,102,2899,270,2007-01-08 13:10:05.717
1113,103,79,2120,2007-02-06 08:57:58.513
1114,103,93,2121,2007-02-06 09:00:03.903
1115,103,462,786,2007-01-30 15:43:14.140
1116,103,1446,786,2007-01-30 15:41:34.937
1117,103,1457,678,2007-02-06 07:08:05.983
1118,103,2864,1575,2007-02-06 13:34:15.247
1119,103,2865,1575,2007-02-06 13:38:31.623
1120,104,52,612,2007-01-25 19:56:54.327
1121,104,70,1023,2007-01-19 09:51:01.280
1122,104,89,343,2007-01-24 22:52:36.763
1123,104,363,1452,2007-01-25 16:27:09.843
1124,104,1444,1024,2007-01-19 09:49:48.060
1125,104,2069,1556,2007-01-25 08:42:09.077
1126,104,2072,1236,2007-01-25 09:25:55.543
1127,104,2130,1297,2007-01-26 08:51:19.840
1128,104,2413,270,2007-01-18 16:50:14.450
1129,104,2691,376,2007-01-19 10:12:43.983
1130,104,2692,376,2007-01-19 10:13:50.123
1131,105,89,343,2007-03-20 12:57:15.403
1132,105,90,343,2007-03-20 13:00:07.857
1133,105,108,394,2007-03-14 22:41:11.717
1134,105,132,1848,2007-03-20 21:36:00.747
1135,105,135,1940,2007-03-21 11:46:12.623
1136,105,360,825,2007-03-14 19:49:38.250
1137,105,762,614,2007-03-21 12:53:12.170
1138,105,1049,1589,2007-03-13 18:12:05.623
1139,105,1203,1337,2007-03-20 10:48:43.043
1140,105,1206,2191,2007-03-22 09:29:05.860
1141,105,1255,1005,2007-03-20 17:05:45.140
1142,105,1444,1024,2007-03-20 15:14:20.530
1143,105,1616,1383,2007-03-21 17:42:22.437
1144,105,1840,270,2007-03-15 12:07:54.497
1145,105,1955,1688,2007-03-21 12:38:15.030
1146,105,2130,1297,2007-03-20 23:05:22.390
1147,105,2457,2138,2007-03-21 17:10:07.000
1148,105,2505,1621,2007-03-20 18:26:13.140
1149,105,2792,2059,2007-03-13 16:35:22.903
1150,105,2840,584,2007-03-04 21:26:18.420
1151,105,2898,270,2007-03-21 14:41:38.483
1152,106,26,1236,2007-02-28 11:15:12.827
1153,106,52,612,2007-02-28 16:08:29.610
1154,106,54,612,2007-02-28 16:13:21.983
1155,106,88,1023,2007-02-20 13:46:10.513
1156,106,89,343,2007-02-28 09:53:21.390
1157,106,135,1940,2007-02-28 14:20:20.640
1158,106,363,1452,2007-02-27 09:16:03.357
1159,106,1014,453,2007-02-28 10:36:25.187
1160,106,1206,1619,2007-02-28 08:35:03.513
1161,106,1211,1619,2007-02-28 08:36:09.670
1162,106,1255,1005,2007-02-27 09:54:52.623
1163,106,1444,1024,2007-02-20 13:45:30.590
1164,106,1446,207,2007-02-13 08:54:44.640
1165,106,1446,786,2007-02-13 08:54:15.467
1166,106,1616,1383,2007-02-27 22:56:42.937
1167,106,1675,1683,2007-02-22 08:27:44.607
